120472,許小群,M,72,64,58,74,268.0,67.0,9,
120473,彭小炤,M,89,56,54,39,238.0,59.5,7,
120474,劉小嘉,M,64,82,79,81,306.0,76.5,13,
120475,房小均,F,69,83,71,51,274.0,68.5,10,
120476,洪小柔,F,98,63,68,53,282.0,70.5,10,
120477,許小筑,F,64,61,77,37,239.0,59.75,8,
120478,曾小皓,M,72,66,83,90,311.0,77.75,14,
120479,章小文,F,93,67,83,77,320.0,80.0,14,
120480,謝小敏,F,86,68,62,51,267.0,66.75,9,
120481,高小儀,F,66,87,77,43,273.0,68.25,10,
120482,徐小媛,F,75,95,83,61,314.0,78.5,14,
120483,劉小妤,F,80,100,62,71,313.0,78.25,14,
120484,陳小卉,F,81,73,54,76,284.0,71.0,11,
120485,陳小萱,F,72,86,88,65,311.0,77.75,13,
120486,詹小如,F,62,77,44,41,224.0,56.0,7,
120487,郭小君,F,87,86,81,79,333.0,83.25,15,
120488,吳小蓮,F,92,95,44,71,302.0,75.5,14,
120489,岳小嚴,F,76,70,67,66,279.0,69.75,10,
120490,李小寧,F,61,96,100,51,308.0,77.0,13,
120491,趙小蔭,M,89,96,58,55,298.0,74.5,11,
120492,黃小樹,M,88,78,93,76,335.0,83.75,15,
120493,高小絜,F,51,89,49,68,257.0,64.25,8,
120494,林小文,F,61,67,76,60,264.0,66.0,9,
120495,楊小右,M,66,82,76,51,275.0,68.75,10,
120496,李小雯,F,66,90,62,77,295.0,73.75,12,
120497,許小薇,F,51,60,51,48,210.0,52.5,5,
120498,張小雰,F,98,63,53,63,277.0,69.25,10,
120499,黃小君,F,81,66,89,77,313.0,78.25,13,
120500,魏小婕,F,85,100,70,51,306.0,76.5,13,
120501,蕭小鳳,F,62,71,71,49,253.0,63.25,9,
120502,莊小鈞,F,96,91,91,67,345.0,86.25,17,
120503,陳小雄,M,96,100,92,65,353.0,88.25,17,
120504,陳小賢,M,55,68,76,39,238.0,59.5,7,
120505,賴小之,F,82,80,67,77,306.0,76.5,13,
120506,王小駿,M,46,78,63,58,245.0,61.25,7,
120507,李小諭,F,78,77,79,50,284.0,71.0,10,
120508,謝小螢,F,78,96,85,84,343.0,85.75,16,
120509,王小穎,F,80,79,49,70,278.0,69.5,11,
120510,洪小惠,F,77,74,78,73,302.0,75.5,12,
120511,李小俊,F,87,74,76,42,279.0,69.75,11,
120512,林小蓁,F,67,94,75,64,300.0,75.0,12,
120513,賀小笙,M,63,97,81,54,295.0,73.75,12,
120514,蔡小峻,M,66,57,84,82,289.0,72.25,11,
120515,盧小瑟,F,63,88,56,56,263.0,65.75,8,
120516,曾小容,F,87,88,84,64,323.0,80.75,14,
120517,邊小原,F,57,96,61,56,270.0,67.5,9,
120518,魏小潔,F,94,52,79,58,283.0,70.75,10,
120519,黃小苹,F,83,47,80,91,301.0,75.25,14,
120520,林小璞,F,66,100,88,56,310.0,77.5,12,
120521,曾小涵,F,86,84,89,51,310.0,77.5,13,
120522,戴小婷,F,100,60,69,81,310.0,77.5,13,
120523,洪小婷,F,65,82,77,59,283.0,70.75,10,
120524,張小雯,F,88,61,88,68,305.0,76.25,12,
120525,黃小怡,F,89,79,77,65,310.0,77.5,12,
120526,高小中,M,75,96,84,87,342.0,85.5,16,
120527,高小怡,F,86,100,51,49,286.0,71.5,11,
120528,陳小文,F,73,75,59,76,283.0,70.75,10,
120529,賴小婷,F,52,89,77,66,284.0,71.0,10,
120530,曾小琪,F,88,92,96,65,341.0,85.25,16,
120531,黃小偉,M,77,70,82,73,302.0,75.5,13,
120532,張小婷,F,86,49,59,71,265.0,66.25,9,
120533,蔡小倫,F,88,70,93,94,345.0,86.25,17,
120534,陳小穎,F,53,100,48,87,288.0,72.0,11,
120535,林小如,F,67,93,77,59,296.0,74.0,11,
120536,林小惟,M,46,75,89,79,289.0,72.25,11,
120537,莊小臻,F,55,73,83,69,280.0,70.0,10,
120538,楊小郁,F,74,40,39,60,213.0,53.25,7,
120539,張小瑄,F,96,67,88,77,328.0,82.0,14,
120540,林小琇,F,98,91,57,71,317.0,79.25,14,
120541,曾小君,F,58,51,57,70,236.0,59.0,6,
120542,陳小婷,F,76,77,92,82,327.0,81.75,15,
120543,林小瑜,F,88,61,76,53,278.0,69.5,10,
120544,蘇小寧,F,78,100,85,81,344.0,86.0,16,
120545,林小安,F,97,71,82,88,338.0,84.5,16,
120546,簡小勳,M,92,92,67,69,320.0,80.0,14,
120547,謝小婷,F,84,74,47,72,277.0,69.25,11,
120548,何小榛,F,65,79,61,83,288.0,72.0,11,
120549,夏小鈺,F,78,82,83,41,284.0,71.0,12,
120550,陳小琳,F,84,72,63,65,284.0,71.0,11,
120551,鄭小萱,F,65,93,66,56,280.0,70.0,10,
120552,鄭小璟,M,45,82,55,80,262.0,65.5,10,
120553,耿小伶,F,32,43,73,29,177.0,44.25,6,
120554,陳小勳,M,59,88,75,86,308.0,77.0,12,
120555,黃小郁,F,69,86,66,68,289.0,72.25,10,
120556,梁小億,F,96,88,46,43,273.0,68.25,11,
120557,許小庭,F,82,69,51,36,238.0,59.5,8,
120558,陳小文,M,67,78,49,56,250.0,62.5,7,
120559,陳小祺,F,59,98,84,77,318.0,79.5,13,
120560,吳小蓁,F,74,90,79,50,293.0,73.25,12,
120561,陳小伯,M,67,82,88,71,308.0,77.0,13,
120562,林小巨,M,72,90,81,80,323.0,80.75,16,
120563,李小珊,F,89,79,57,70,295.0,73.75,11,
120564,蘇小棻,F,80,65,55,78,278.0,69.5,10,
120565,黃小婷,F,63,54,79,68,264.0,66.0,8,
120566,陳小宏,M,68,66,59,85,278.0,69.5,9,
120567,陳小穎,F,72,51,76,63,262.0,65.5,9,
120568,王小嵐,F,70,98,60,47,275.0,68.75,11,
120569,蔡小蒨,F,92,67,65,51,275.0,68.75,10,
120570,彭小婷,F,87,72,55,47,261.0,65.25,9,
120571,張小婕,F,65,87,70,61,283.0,70.75,11,
120572,林小宇,M,55,36,70,41,202.0,50.5,6,
120573,丁小峰,M,79,84,64,73,300.0,75.0,12,
120574,黃小婷,F,68,65,62,82,277.0,69.25,10,
120575,吳小姍,F,44,68,80,59,251.0,62.75,8,
120576,吳小霈,F,83,64,84,83,314.0,78.5,14,
120577,許小月,F,99,84,72,86,341.0,85.25,16,
120578,鄭小馨,F,67,65,69,52,253.0,63.25,7,
120579,林小如,F,68,60,75,86,289.0,72.25,11,
120580,張小庭,F,57,70,62,79,268.0,67.0,9,
120581,康小婷,F,71,89,67,88,315.0,78.75,13,
120582,蕭小仁,M,71,73,63,85,292.0,73.0,12,
120583,周小陞,M,69,63,87,80,299.0,74.75,12,
120584,鄭小勻,F,55,91,59,36,241.0,60.25,8,
120585,王小方,F,54,82,89,43,268.0,67.0,10,
120586,杜小威,M,88,87,95,62,332.0,83.0,15,
120587,蔡小勳,F,83,80,66,81,310.0,77.5,14,
120588,陳小盈,F,84,57,78,92,311.0,77.75,13,
120589,藍小珮,F,72,88,68,90,318.0,79.5,14,
120590,莊小函,F,53,82,97,91,323.0,80.75,15,
120591,徐小宜,F,76,68,61,62,267.0,66.75,9,
120592,楊小融,F,74,84,76,71,305.0,76.25,13,
120593,陳小潔,F,64,89,75,61,289.0,72.25,11,
120594,黃小珺,F,50,75,68,68,261.0,65.25,8,
120595,李小賢,M,85,75,74,63,297.0,74.25,12,
120596,洪小嘉,F,89,83,74,57,303.0,75.75,12,
120597,林小榕,F,87,86,92,38,303.0,75.75,14,
120598,黃小瑋,F,73,88,76,52,289.0,72.25,11,
120599,楊小逸,M,78,76,59,60,273.0,68.25,9,
120600,張小婷,F,60,70,61,73,264.0,66.0,10,
120601,李小萱,F,63,72,69,31,235.0,58.75,8,
120602,胡小婷,F,61,35,46,64,206.0,51.5,6,
120603,周小融,F,75,54,68,57,254.0,63.5,7,
120604,李小陞,M,68,30,82,64,244.0,61.0,9,
120605,呂小嬋,F,96,67,78,63,304.0,76.0,12,
120606,陳小君,F,70,81,95,72,318.0,79.5,15,
120607,孫小庭,F,84,79,64,55,282.0,70.5,10,
120608,陳小先,M,84,88,66,82,320.0,80.0,14,
120609,吳小瑩,F,91,87,65,83,326.0,81.5,15,
120610,羅小均,F,88,100,68,65,321.0,80.25,13,
120611,白小瑋,F,48,84,71,67,270.0,67.5,10,
120612,溫小晴,F,68,76,83,89,316.0,79.0,13,
120613,黃小綺,F,86,67,76,96,325.0,81.25,14,
120614,鄧小浩,M,52,98,54,56,260.0,65.0,8,
120615,陳小霓,F,55,53,86,65,259.0,64.75,8,
120616,沈小瑛,F,55,80,91,75,301.0,75.25,13,
120617,許小瑜,F,73,87,70,52,282.0,70.5,11,
120618,林小瑋,F,84,75,68,87,314.0,78.5,13,
120619,陳小豪,M,81,60,65,77,283.0,70.75,11,
120620,趙小宏,M,92,90,61,93,336.0,84.0,17,
120621,陳小光,M,92,89,73,82,336.0,84.0,16,
120622,李小恩,M,94,98,63,65,320.0,80.0,14,
120623,劉小宏,M,70,82,55,67,274.0,68.5,10,
120624,賀小鼎,M,84,92,88,54,318.0,79.5,14,
120625,林小恆,F,71,62,67,74,274.0,68.5,10,
120626,王小駿,M,68,65,93,52,278.0,69.5,10,
120627,沈小安,F,82,91,82,45,300.0,75.0,14,
120628,王小銘,M,87,75,72,79,313.0,78.25,13,
120629,沈小宏,M,72,64,89,52,277.0,69.25,10,
120630,儲小芳,F,77,71,76,57,281.0,70.25,10,
120631,杜小真,F,75,84,55,91,305.0,76.25,13,
120632,鍾小真,F,70,70,61,92,293.0,73.25,13,
120633,楊小棻,F,71,76,70,85,302.0,75.5,13,
120634,侯小瀅,F,61,87,57,66,271.0,67.75,9,
120635,黃小雅,F,63,86,68,86,303.0,75.75,12,
120636,楊小湄,F,59,88,92,77,316.0,79.0,13,
120637,江小汶,F,70,84,63,97,314.0,78.5,14,
120638,李小黠,M,73,74,71,74,292.0,73.0,12,
120639,陳小如,F,80,54,59,47,240.0,60.0,7,
120640,楊小東,M,84,66,83,89,322.0,80.5,14,
120641,許小鈞,M,77,94,72,96,339.0,84.75,16,
120642,劉小儒,F,80,73,66,52,271.0,67.75,10,
120643,鄭小安,F,70,66,58,71,265.0,66.25,9,
120644,顏小均,F,48,51,40,60,199.0,49.75,5,
120645,謝小儒,F,93,78,63,63,297.0,74.25,12,
120646,蔡小伶,F,71,63,82,62,278.0,69.5,11,
120647,顏小嵐,F,82,74,66,54,276.0,69.0,10,
120648,盧小峰,M,61,54,75,60,250.0,62.5,8,
120649,許小筑,F,77,90,46,73,286.0,71.5,12,
120650,陳小羽,F,83,54,85,67,289.0,72.25,11,
120651,張小芬,F,84,85,86,46,301.0,75.25,13,
120652,張小橋,F,74,74,84,58,290.0,72.5,11,
120653,楊小翰,M,74,76,71,64,285.0,71.25,11,
120654,蔡小霖,M,75,87,90,76,328.0,82.0,15,
120655,林小卉,F,86,72,66,87,311.0,77.75,13,
120656,劉小辰,F,66,85,73,64,288.0,72.0,11,
120657,吳小駒,M,92,64,71,81,308.0,77.0,14,
120658,歐小宗,M,53,86,92,72,303.0,75.75,13,
120659,李小璇,F,74,64,70,47,255.0,63.75,9,
120660,徐小羚,F,95,72,82,70,319.0,79.75,15,
120661,劉小薇,F,67,78,68,65,278.0,69.5,9,
120662,陳小文,F,52,84,46,69,251.0,62.75,8,
120663,林小學,F,73,78,59,86,296.0,74.0,11,
120664,葉小汝,F,76,58,83,63,280.0,70.0,10,
120665,陳小文,F,71,81,77,52,281.0,70.25,11,
120666,黃小庭,F,97,50,62,69,278.0,69.5,10,
120667,許小文,F,79,75,69,68,291.0,72.75,10,
120668,王小妤,F,75,71,78,52,276.0,69.0,10,
120669,李小雯,F,45,63,52,56,216.0,54.0,5,
120670,楊小翊,F,48,83,52,75,258.0,64.5,9,
120671,蘇小禎,F,84,90,78,53,305.0,76.25,13,
120672,游小曲,F,55,45,92,46,238.0,59.5,8,
120673,陳小斯,F,66,98,84,60,308.0,77.0,13,
120674,林小儀,F,50,73,59,36,218.0,54.5,6,
120675,詹小綺,F,73,72,86,64,295.0,73.75,12,
120676,劉小旭,M,81,90,86,79,336.0,84.0,16,
120677,張小庭,F,66,77,86,52,281.0,70.25,10,
120678,何小羽,F,57,84,62,43,246.0,61.5,8,
120679,梁小錚,F,74,62,99,79,314.0,78.5,13,
120680,連小子,F,58,81,90,57,286.0,71.5,11,
120681,俞小晨,F,82,88,46,66,282.0,70.5,11,
120682,游小茹,F,73,72,60,61,266.0,66.5,10,
120683,黃小茹,F,75,74,78,83,310.0,77.5,13,
120684,蔡小芳,F,56,82,87,72,297.0,74.25,12,
120685,黃小蓉,F,73,79,60,45,257.0,64.25,9,
120686,李小榛,F,59,57,53,62,231.0,57.75,5,
120687,林小妤,F,68,70,64,58,260.0,65.0,8,
120688,趙小君,F,83,75,72,75,305.0,76.25,13,
120689,蘇小珺,F,97,84,53,61,295.0,73.75,12,
120690,齊小勤,M,62,70,76,82,290.0,72.5,12,
120691,林小真,F,58,70,66,58,252.0,63.0,7,
120692,許小榕,F,62,53,96,45,256.0,64.0,9,
120693,黃小安,F,91,97,88,71,347.0,86.75,17,
120694,王小婷,F,93,52,68,77,290.0,72.5,11,
120695,陳小薇,F,60,96,59,53,268.0,67.0,9,
120696,詹小昱,M,72,52,70,64,258.0,64.5,9,
120697,翁小容,F,66,80,55,69,270.0,67.5,9,
120698,張小瑜,F,97,64,91,65,317.0,79.25,14,
120699,呂小珍,F,89,77,91,52,309.0,77.25,13,
120700,范小宇,M,66,66,54,73,259.0,64.75,8,
120701,李小庭,F,86,45,95,44,270.0,67.5,11,
120702,宋小芝,F,53,77,60,37,227.0,56.75,7,
120703,李小芬,F,65,82,98,75,320.0,80.0,14,
120704,林小萱,F,75,49,62,51,237.0,59.25,7,
120705,何小慧,F,74,71,97,91,333.0,83.25,16,
120706,陳小臻,F,72,65,76,67,280.0,70.0,10,
120707,葉小儀,F,70,60,77,76,283.0,70.75,11,
120708,賴小君,F,70,68,88,56,282.0,70.5,10,
120709,范小恩,M,92,70,56,51,269.0,67.25,10,
120710,劉小妏,F,71,59,94,84,308.0,77.0,13,
120711,盧小蓁,F,80,46,100,83,309.0,77.25,14,
120712,簡小倫,F,86,60,73,64,283.0,70.75,11,
120713,詹小雲,F,94,72,64,71,301.0,75.25,13,
120714,蔡小亨,M,60,64,92,66,282.0,70.5,11,
120715,王小真,F,95,98,47,66,306.0,76.5,13,
120716,張小捷,F,96,59,59,46,260.0,65.0,8,
120717,王小婷,F,56,73,88,66,283.0,70.75,10,
120718,胡小宜,F,79,84,53,70,286.0,71.5,11,
120719,李小怡,F,80,58,83,80,301.0,75.25,13,
120720,王小傑,M,63,63,56,47,229.0,57.25,6,
120721,林小緯,M,57,52,59,54,222.0,55.5,4,
120722,李小瑜,F,68,60,65,67,260.0,65.0,8,
120723,呂小芬,F,77,82,70,49,278.0,69.5,11,
120724,劉小琪,F,98,69,76,57,300.0,75.0,11,
120725,王小祺,F,63,88,64,78,293.0,73.25,11,
120726,余小億,M,68,91,92,59,310.0,77.5,13,
120727,陳小吟,F,72,59,96,70,297.0,74.25,12,
120728,謝小凌,F,73,73,88,72,306.0,76.5,13,
120729,游小妤,F,67,86,64,59,276.0,69.0,9,
120730,簡小庭,F,46,77,66,48,237.0,59.25,7,
120731,謝小禪,F,93,77,88,50,308.0,77.0,13,
120732,張小純,F,64,93,60,73,290.0,72.5,12,
120733,江小軒,M,79,64,60,50,253.0,63.25,8,
120734,王小毅,M,69,61,87,100,317.0,79.25,13,
120735,鄭小齡,F,90,70,65,73,298.0,74.5,13,
120736,郭小妤,F,89,71,82,82,324.0,81.0,15,
120737,馮小桓,M,59,87,94,73,313.0,78.25,13,
120738,林小廷,F,49,67,92,57,265.0,66.25,9,
120739,王小陵,F,69,91,49,46,255.0,63.75,9,
120740,黃小雯,F,84,69,75,73,301.0,75.25,12,
120741,林小軒,F,84,86,78,51,299.0,74.75,12,
120742,黃小雯,F,72,75,88,71,306.0,76.5,13,
120743,曹小暄,F,99,67,90,60,316.0,79.0,14,
120744,劉小絹,F,90,59,87,88,324.0,81.0,14,
120745,沈小瑩,F,61,44,57,49,211.0,52.75,5,
120746,林小宇,F,71,80,58,80,289.0,72.25,12,
120747,黃小珊,F,63,77,65,64,269.0,67.25,9,
120748,丘小璇,F,89,68,70,49,276.0,69.0,10,
120749,林小萱,F,54,62,89,51,256.0,64.0,8,
120750,黃小賢,M,82,27,81,66,256.0,64.0,11,
120751,林小阡,M,68,45,63,59,235.0,58.75,6,
120752,吳小恩,M,89,67,56,100,312.0,78.0,12,
120753,姜小微,F,57,66,48,59,230.0,57.5,5,
120754,張小翔,M,74,51,75,44,244.0,61.0,8,
120755,趙小澄,F,63,65,78,69,275.0,68.75,9,
120756,楊小軒,F,100,76,58,84,318.0,79.5,13,
120757,潘小誼,F,85,71,77,67,300.0,75.0,12,
120758,林小邗,M,48,58,78,76,260.0,65.0,8,
120759,楊小瑄,F,61,52,49,45,207.0,51.75,5,
120760,張小馨,F,49,60,60,40,209.0,52.25,6,
120761,尤小雅,F,85,57,59,81,282.0,70.5,10,
120762,陳小羽,F,64,87,58,93,302.0,75.5,12,
120763,蘇小琇,F,96,81,89,67,333.0,83.25,15,
120764,池小倩,M,92,65,65,76,298.0,74.5,12,
120765,莊小祥,M,86,75,75,57,293.0,73.25,11,
120766,吳小慧,F,85,52,63,38,238.0,59.5,8,
120767,李小楹,F,66,56,70,58,250.0,62.5,7,
120768,涂小瑋,M,91,57,94,94,336.0,84.0,16,
120769,涂小文,F,78,95,86,66,325.0,81.25,14,
120770,王小益,M,75,55,70,61,261.0,65.25,9,
120771,謝小怡,F,67,77,57,69,270.0,67.5,8,
120772,陳小儀,F,96,100,100,53,349.0,87.25,16,
120773,鐘小伶,F,75,58,100,80,313.0,78.25,13,
120774,余小安,F,55,100,95,79,329.0,82.25,14,
120775,孫小蓁,F,60,89,61,62,272.0,68.0,10,
120776,陳小嫺,F,68,78,72,65,283.0,70.75,10,
120777,林小源,M,50,65,72,65,252.0,63.0,8,
120778,林小瑀,F,98,73,62,51,284.0,71.0,11,
120779,黃小愷,M,75,89,81,70,315.0,78.75,14,
120780,陳小玲,F,81,65,69,76,291.0,72.75,11,
120781,邱小涵,F,98,69,55,60,282.0,70.5,10,
120782,徐小伶,F,76,90,78,73,317.0,79.25,14,
120783,王小婷,F,74,79,62,70,285.0,71.25,11,
120784,戴小臻,F,82,68,64,70,284.0,71.0,11,
120785,李小萱,F,62,70,72,50,254.0,63.5,9,
120786,謝小豪,M,80,65,64,54,263.0,65.75,9,
120787,劉小翔,M,62,64,94,68,288.0,72.0,11,
120788,林小妤,F,66,72,65,54,257.0,64.25,8,
120789,何小萍,F,65,65,92,75,297.0,74.25,12,
120790,柯小羽,F,79,98,83,69,329.0,82.25,14,
120791,尤小惠,F,84,65,77,94,320.0,80.0,14,
120792,唐小徽,F,58,69,71,72,270.0,67.5,9,
120793,曹小方,F,91,68,100,79,338.0,84.5,15,
120794,吳小鎂,F,49,59,78,73,259.0,64.75,8,
120795,陳小婷,F,62,91,79,67,299.0,74.75,12,
120796,周小萱,F,58,79,74,45,256.0,64.0,8,
120797,曾小菁,F,88,74,83,79,324.0,81.0,14,
120798,司小翊,M,65,53,51,77,246.0,61.5,7,
120799,曾小禹,F,89,61,75,78,303.0,75.75,12,
120800,彭小婷,F,91,73,64,85,313.0,78.25,14,
120801,張小智,M,48,30,49,51,178.0,44.5,4,
120802,鄧小晴,F,76,92,67,59,294.0,73.5,11,
120803,王小君,F,88,99,83,74,344.0,86.0,16,
120804,曾小萱,F,86,74,80,50,290.0,72.5,12,
120805,高小惠,F,87,84,50,55,276.0,69.0,10,
120806,曾小蓁,F,82,77,80,50,289.0,72.25,12,
120807,周小穎,F,73,89,59,67,288.0,72.0,10,
120808,杜小緯,M,76,91,61,52,280.0,70.0,11,
120809,劉小君,F,82,52,87,85,306.0,76.5,13,
120810,林小娟,F,76,88,73,62,299.0,74.75,12,
120811,吳小緯,M,83,54,62,61,260.0,65.0,9,
120812,廖小君,F,77,96,75,91,339.0,84.75,16,
120813,陳小芸,F,87,67,77,80,311.0,77.75,13,
120814,劉小萱,F,78,69,58,75,280.0,70.0,9,
120815,白小君,F,69,57,46,47,219.0,54.75,5,
120816,張小平,F,65,89,94,72,320.0,80.0,14,
120817,耿小婷,F,71,56,87,63,277.0,69.25,10,
120818,徐小璇,F,84,62,78,79,303.0,75.75,12,
120819,林小美,F,78,93,75,46,292.0,73.0,12,
120820,葉小津,M,49,81,44,50,224.0,56.0,7,
120821,李小珊,F,80,83,94,83,340.0,85.0,17,
120822,黃小祥,M,65,89,55,52,261.0,65.25,8,
120823,李小亭,F,53,41,89,76,259.0,64.75,9,
120824,江小慧,F,50,60,86,44,240.0,60.0,8,
120825,劉小妮,F,72,83,57,47,259.0,64.75,9,
120826,林小容,F,79,84,66,49,278.0,69.5,10,
120827,劉小真,F,85,78,74,65,302.0,75.5,12,
120828,游小涵,F,89,65,65,64,283.0,70.75,10,
120829,陳小蓉,F,63,97,62,51,273.0,68.25,10,
120830,李小婷,F,61,94,91,89,335.0,83.75,16,
120831,廖小超,M,91,72,53,74,290.0,72.5,12,
120832,鍾小蓉,F,90,84,84,60,318.0,79.5,15,
120833,林小柔,F,88,71,67,45,271.0,67.75,10,
120834,婁小鈞,M,84,59,75,54,272.0,68.0,9,
120835,張小嵐,F,61,77,84,63,285.0,71.25,11,
120836,楊小霓,F,91,65,40,32,228.0,57.0,9,
120837,呂小韻,F,72,99,63,79,313.0,78.25,13,
120838,洪小雅,F,65,72,97,63,297.0,74.25,12,
120839,嚴小昕,F,74,69,83,66,292.0,73.0,11,
120840,陳小綱,M,61,80,82,84,307.0,76.75,14,
120841,王小評,F,51,80,87,74,292.0,73.0,12,
120842,陳小瑛,F,74,54,72,51,251.0,62.75,8,
120843,徐小凱,M,84,99,75,64,322.0,80.5,14,
120844,陳小蔓,F,65,53,65,87,270.0,67.5,9,
120845,劉小宜,F,63,85,86,66,300.0,75.0,12,
120846,周小妤,F,80,76,61,45,262.0,65.5,10,
120847,李小億,M,53,44,70,53,220.0,55.0,6,
120848,卓小伶,F,60,65,89,78,292.0,73.0,11,
120849,蔡小琦,F,60,67,75,75,277.0,69.25,10,
120850,鄭小文,F,63,91,98,56,308.0,77.0,13,
120851,林小珊,F,77,86,56,81,300.0,75.0,12,
120852,童小妤,F,54,81,85,48,268.0,67.0,10,
120853,張小菱,F,92,71,73,46,282.0,70.5,12,
120854,宋小瑩,F,92,66,84,72,314.0,78.5,14,
120855,邱小穎,F,86,86,73,58,303.0,75.75,12,
120856,林小妮,F,55,65,67,49,236.0,59.0,6,
120857,郭小晶,F,52,69,80,31,232.0,58.0,8,
120858,黃小芸,F,59,94,60,63,276.0,69.0,10,
120859,張小雯,F,85,35,66,83,269.0,67.25,11,
120860,黃小翰,M,73,80,100,68,321.0,80.25,14,
120861,黃小勛,M,49,94,66,57,266.0,66.5,9,
120862,卓小棠,M,70,21,69,42,202.0,50.5,7,
120863,蔡小恩,M,63,86,62,83,294.0,73.5,12,
120864,吳小儀,M,55,88,59,72,274.0,68.5,9,
120865,程小婷,F,55,95,85,87,322.0,80.5,14,
120866,林小伶,F,82,66,59,62,269.0,67.25,9,
120867,李小萱,F,81,77,55,63,276.0,69.0,10,
120868,李小蓎,F,64,94,82,49,289.0,72.25,12,
120869,陳小嫆,F,95,72,56,39,262.0,65.5,10,
120870,張小筌,F,89,70,75,51,285.0,71.25,11,
120871,吳小珈,F,81,70,64,78,293.0,73.25,12,
120872,劉小丞,M,79,68,75,65,287.0,71.75,10,
120873,吳小如,F,70,72,64,48,254.0,63.5,9,
120874,劉小雯,F,64,100,58,73,295.0,73.75,11,
120875,黃小凱,M,64,62,68,48,242.0,60.5,7,
120876,張小晴,F,85,100,69,56,310.0,77.5,12,
120877,胡小滋,F,64,55,71,56,246.0,61.5,7,
120878,何小文,F,92,99,86,56,333.0,83.25,15,
120879,鍾小毅,M,65,97,81,70,313.0,78.25,14,
120880,江小芸,F,83,49,83,50,265.0,66.25,10,
120881,劉小欣,M,78,70,60,84,292.0,73.0,12,
120882,傅小慈,F,72,70,88,47,277.0,69.25,11,
120883,王小如,F,49,59,66,78,252.0,63.0,7,
120884,李小純,F,78,78,49,58,263.0,65.75,8,
120885,陳小萍,F,87,73,38,70,268.0,67.0,11,
120886,林小佑,M,64,76,66,58,264.0,66.0,8,
120887,王小瑜,F,69,72,84,77,302.0,75.5,12,
120888,黃小茹,F,46,49,74,51,220.0,55.0,6,
120889,吳小怡,F,74,42,51,73,240.0,60.0,8,
120890,邱小婷,F,68,63,67,79,277.0,69.25,9,
120891,張小維,M,60,78,50,70,258.0,64.5,9,
120892,張小龍,M,58,59,84,45,246.0,61.5,7,
120893,楊小潔,F,74,72,80,66,292.0,73.0,12,
120894,賴小祥,M,58,77,77,92,304.0,76.0,12,
120895,楊小蓉,F,82,89,78,75,324.0,81.0,14,
120896,嚴小娟,F,72,77,83,91,323.0,80.75,15,
120897,簡小芳,F,67,65,73,59,264.0,66.0,8,
120898,彭小凡,F,80,84,73,60,297.0,74.25,13,
120899,劉小瑄,F,68,65,82,81,296.0,74.0,12,
120900,張小怡,F,68,83,81,89,321.0,80.25,14,
120901,林小瑩,F,55,68,45,53,221.0,55.25,5,
120902,陳小興,M,42,85,59,65,251.0,62.75,8,
120903,王小銘,M,70,81,81,70,302.0,75.5,14,
120904,黃小玹,F,89,70,64,77,300.0,75.0,12,
120905,武小如,F,52,100,80,71,303.0,75.75,13,
120906,鄧小揚,M,67,44,88,53,252.0,63.0,8,
120907,鄭小之,F,64,66,57,74,261.0,65.25,8,
120908,鄭小瑋,M,56,79,84,53,272.0,68.0,9,
120909,江小芸,F,76,100,68,82,326.0,81.5,14,
120910,許小薔,F,84,78,93,73,328.0,82.0,15,
120911,廖小賢,M,81,82,72,53,288.0,72.0,12,
120912,徐小芳,F,69,93,69,69,300.0,75.0,11,
120913,卿小妤,F,73,67,68,47,255.0,63.75,8,
120914,郭小憶,F,75,65,87,87,314.0,78.5,13,
120915,戴小瑩,F,57,91,65,64,277.0,69.25,10,
120916,王小雅,F,77,68,79,83,307.0,76.75,12,
120917,簡小穎,F,68,59,65,40,232.0,58.0,6,
120918,周小潔,F,73,77,94,54,298.0,74.5,12,
120919,冼小如,F,66,64,56,87,273.0,68.25,9,
120920,陳小葦,M,70,74,64,52,260.0,65.0,9,
120921,聶小迎,F,71,56,55,67,249.0,62.25,7,
120922,郭小玟,F,79,75,60,72,286.0,71.5,11,
120923,游小涵,F,98,87,59,97,341.0,85.25,15,
120924,包小萱,F,63,74,96,69,302.0,75.5,12,
120925,黃小暉,M,72,90,89,76,327.0,81.75,15,
120926,林小廷,F,56,67,41,40,204.0,51.0,5,
120927,邱小文,F,86,89,61,56,292.0,73.0,11,
120928,劉小婷,F,64,92,64,73,293.0,73.25,12,
120929,何小蘭,F,99,64,68,89,320.0,80.0,13,
120930,黃小婷,F,84,62,59,54,259.0,64.75,8,
120931,蘇小慈,F,79,62,70,71,282.0,70.5,11,
120932,郭小君,F,81,79,73,48,281.0,70.25,11,
120933,李小鵬,M,80,89,75,55,299.0,74.75,12,
120934,江小萱,F,71,65,66,77,279.0,69.75,10,
120935,林小雯,F,90,84,81,61,316.0,79.0,15,
120936,宋小雯,F,66,50,38,74,228.0,57.0,7,
120937,鄭小莉,F,72,45,56,80,253.0,63.25,9,
120938,王小婷,F,84,79,87,52,302.0,75.5,12,
120939,張小睿,F,78,71,69,73,291.0,72.75,11,
120940,郭小廷,F,79,71,58,73,281.0,70.25,10,
120941,盧小辰,M,87,80,50,57,274.0,68.5,10,
120942,張小群,F,75,68,60,59,262.0,65.5,8,
120943,呂小霏,F,63,88,92,59,302.0,75.5,12,
