120617,許小瑜,F,73,87,70,52,767.5
120618,林小瑋,F,84,75,68,87,870.5
120619,陳小豪,M,81,60,65,77,786.5
120620,趙小宏,M,92,90,61,93,932.5
120621,陳小光,M,92,89,73,82,927.0
120622,李小恩,M,94,98,63,65,879.5
120623,劉小宏,M,70,82,55,67,753.5
120624,賀小鼎,M,84,92,88,54,864.0
120625,林小恆,F,71,62,67,74,757.5
120626,王小駿,M,68,65,93,52,755.0
120627,沈小安,F,82,91,82,45,813.5
120628,王小銘,M,87,75,72,79,865.5
120629,沈小宏,M,72,64,89,52,754.5
120630,儲小芳,F,77,71,76,57,769.5
120631,杜小真,F,75,84,55,91,845.5
120632,鍾小真,F,70,70,61,92,813.5
120633,楊小棻,F,71,76,70,85,833.0
120634,侯小瀅,F,61,87,57,66,741.0
120635,黃小雅,F,63,86,68,86,832.0
120636,楊小湄,F,59,88,92,77,858.0
120637,江小汶,F,70,84,63,97,868.5
120638,李小黠,M,73,74,71,74,803.5
120639,陳小如,F,80,54,59,47,663.5
120640,楊小東,M,84,66,83,89,891.5
120641,許小鈞,M,77,94,72,96,934.0
120642,劉小儒,F,80,73,66,52,743.5
120643,鄭小安,F,70,66,58,71,733.0
120644,顏小均,F,48,51,40,60,551.5
120645,謝小儒,F,93,78,63,63,820.5
120646,蔡小伶,F,71,63,82,62,761.5
120647,顏小嵐,F,82,74,66,54,758.0
120648,盧小峰,M,61,54,75,60,685.5
120649,許小筑,F,77,90,46,73,790.0
120650,陳小羽,F,83,54,85,67,797.5
120651,張小芬,F,84,85,86,46,817.5
120652,張小橋,F,74,74,84,58,791.0
120653,楊小翰,M,74,76,71,64,781.5
120654,蔡小霖,M,75,87,90,76,895.5
120655,林小卉,F,86,72,66,87,864.0
120656,劉小辰,F,66,85,73,64,785.0
120657,吳小駒,M,92,64,71,81,856.5
120658,歐小宗,M,53,86,92,72,820.0
120659,李小璇,F,74,64,70,47,698.0
120660,徐小羚,F,95,72,82,70,880.0
120661,劉小薇,F,67,78,68,65,761.0
120662,陳小文,F,52,84,46,69,688.0
120663,林小學,F,73,78,59,86,819.5
120664,葉小汝,F,76,58,83,63,769.5
120665,陳小文,F,71,81,77,52,764.0
120666,黃小庭,F,97,50,62,69,778.0
120667,許小文,F,79,75,69,68,801.0
120668,王小妤,F,75,71,78,52,753.5
120669,李小雯,F,45,63,52,56,590.5
120670,楊小翊,F,48,83,52,75,706.5
120671,蘇小禎,F,84,90,78,53,831.0
120672,游小曲,F,55,45,92,46,645.5
120673,陳小斯,F,66,98,84,60,833.0
120674,林小儀,F,50,73,59,36,588.0
120675,詹小綺,F,73,72,86,64,806.0
120676,劉小旭,M,81,90,86,79,920.0
120677,張小庭,F,66,77,86,52,761.5
120678,何小羽,F,57,84,62,43,665.0
120679,梁小錚,F,74,62,99,79,861.5
120680,連小子,F,58,81,90,57,772.5
120681,俞小晨,F,82,88,46,66,779.0
120682,游小茹,F,73,72,60,61,732.0
120683,黃小茹,F,75,74,78,83,854.0
120684,蔡小芳,F,56,82,87,72,806.5
120685,黃小蓉,F,73,79,60,45,701.5
120686,李小榛,F,59,57,53,62,638.0
120687,林小妤,F,68,70,64,58,713.0
120688,趙小君,F,83,75,72,75,841.5
120689,蘇小珺,F,97,84,53,61,816.5
120690,齊小勤,M,62,70,76,82,797.0
120691,林小真,F,58,70,66,58,688.0
120692,許小榕,F,62,53,96,45,693.5
120693,黃小安,F,91,97,88,71,948.5
120694,王小婷,F,93,52,68,77,810.0
120695,陳小薇,F,60,96,59,53,726.5
120696,詹小昱,M,72,52,70,64,713.0
120697,翁小容,F,66,80,55,69,742.5
120698,張小瑜,F,97,64,91,65,873.5
120699,呂小珍,F,89,77,91,52,843.0
120700,范小宇,M,66,66,54,73,717.0
120701,李小庭,F,86,45,95,44,740.0
120702,宋小芝,F,53,77,60,37,612.5
120703,李小芬,F,65,82,98,75,870.0
120704,林小萱,F,75,49,62,51,655.5
120705,何小慧,F,74,71,97,91,915.0
120706,陳小臻,F,72,65,76,67,769.5
120707,葉小儀,F,70,60,77,76,780.5
120708,賴小君,F,70,68,88,56,768.0
120709,范小恩,M,92,70,56,51,744.0
120710,劉小妏,F,71,59,94,84,847.5
120711,盧小蓁,F,80,46,100,83,854.0
120712,簡小倫,F,86,60,73,64,782.5
120713,詹小雲,F,94,72,64,71,835.0
120714,蔡小亨,M,60,64,92,66,768.0
120715,王小真,F,95,98,47,66,845.5
120716,張小捷,F,96,59,59,46,721.0
120717,王小婷,F,56,73,88,66,768.5
120718,胡小宜,F,79,84,53,70,789.5
120719,李小怡,F,80,58,83,80,832.5
120720,王小傑,M,63,63,56,47,627.5
120721,林小緯,M,57,52,59,54,610.5
120722,李小瑜,F,68,60,65,67,717.5
120723,呂小芬,F,77,82,70,49,758.0
120724,劉小琪,F,98,69,76,57,827.5
120725,王小祺,F,63,88,64,78,803.0
120726,余小億,M,68,91,92,59,838.5
120727,陳小吟,F,72,59,96,70,813.5
120728,謝小凌,F,73,73,88,72,837.5
120729,游小妤,F,67,86,64,59,753.0
120730,簡小庭,F,46,77,66,48,639.5
120731,謝小禪,F,93,77,88,50,841.5
120732,張小純,F,64,93,60,73,793.5
120733,江小軒,M,79,64,60,50,697.0
120734,王小毅,M,69,61,87,100,877.0
120735,鄭小齡,F,90,70,65,73,826.5
120736,郭小妤,F,89,71,82,82,895.5
120737,馮小桓,M,59,87,94,73,848.5
120738,林小廷,F,49,67,92,57,715.5
120739,王小陵,F,69,91,49,46,695.0
120740,黃小雯,F,84,69,75,73,831.0
120741,林小軒,F,84,86,78,51,815.0
120742,黃小雯,F,72,75,88,71,836.5
120743,曹小暄,F,99,67,90,60,869.5
120744,劉小絹,F,90,59,87,88,899.0
120745,沈小瑩,F,61,44,57,49,582.5
120746,林小宇,F,71,80,58,80,798.0
120747,黃小珊,F,63,77,65,64,736.0
120748,丘小璇,F,89,68,70,49,759.0
120749,林小萱,F,54,62,89,51,692.5
120750,黃小賢,M,82,27,81,66,714.0
120751,林小阡,M,68,45,63,59,651.0
120752,吳小恩,M,89,67,56,100,874.5
120753,姜小微,F,57,66,48,59,633.0
120754,張小翔,M,74,51,75,44,669.0
120755,趙小澄,F,63,65,78,69,753.5
120756,楊小軒,F,100,76,58,84,887.0
120757,潘小誼,F,85,71,77,67,826.0
120758,林小邗,M,48,58,78,76,712.0
120759,楊小瑄,F,61,52,49,45,570.5
120760,張小馨,F,49,60,60,40,567.0
120761,尤小雅,F,85,57,59,81,788.0
120762,陳小羽,F,64,87,58,93,833.5
120763,蘇小琇,F,96,81,89,67,914.0
120764,池小倩,M,92,65,65,76,829.0
120765,莊小祥,M,86,75,75,57,804.0
120766,吳小慧,F,85,52,63,38,656.5
120767,李小楹,F,66,56,70,58,687.0
120768,涂小瑋,M,91,57,94,94,932.5
120769,涂小文,F,78,95,86,66,884.5
120770,王小益,M,75,55,70,61,720.5
120771,謝小怡,F,67,77,57,69,743.0
120772,陳小儀,F,96,100,100,53,947.0
120773,鐘小伶,F,75,58,100,80,860.0
120774,余小安,F,55,100,95,79,889.5
120775,孫小蓁,F,60,89,61,62,741.0
120776,陳小嫺,F,68,78,72,65,774.0
120777,林小源,M,50,65,72,65,687.5
120778,林小瑀,F,98,73,62,51,784.5
120779,黃小愷,M,75,89,81,70,860.0
120780,陳小玲,F,81,65,69,76,806.0
120781,邱小涵,F,98,69,55,60,784.0
120782,徐小伶,F,76,90,78,73,867.0
120783,王小婷,F,74,79,62,70,784.5
120784,戴小臻,F,82,68,64,70,786.0
120785,李小萱,F,62,70,72,50,691.0
120786,謝小豪,M,80,65,64,54,724.5
120787,劉小翔,M,62,64,94,68,785.0
120788,林小妤,F,66,72,65,54,702.5
120789,何小萍,F,65,65,92,75,812.5
120790,柯小羽,F,79,98,83,69,896.5
120791,尤小惠,F,84,65,77,94,889.0
120792,唐小徽,F,58,69,71,72,740.0
120793,曹小方,F,91,68,100,79,930.0
120794,吳小鎂,F,49,59,78,73,708.5
120795,陳小婷,F,62,91,79,67,812.0
120796,周小萱,F,58,79,74,45,691.5
120797,曾小菁,F,88,74,83,79,893.5
120798,司小翊,M,65,53,51,77,686.0
120799,曾小禹,F,89,61,75,78,841.0
120800,彭小婷,F,91,73,64,85,870.5
120801,張小智,M,48,30,49,51,494.5
120802,鄧小晴,F,76,92,67,59,802.5
120803,王小君,F,88,99,83,74,941.0
120804,曾小萱,F,86,74,80,50,793.0
120805,高小惠,F,87,84,50,55,761.0
120806,曾小蓁,F,82,77,80,50,788.5
120807,周小穎,F,73,89,59,67,790.0
120808,杜小緯,M,76,91,61,52,764.0
120809,劉小君,F,82,52,87,85,848.5
120810,林小娟,F,76,88,73,62,816.5
120811,吳小緯,M,83,54,62,61,722.0
120812,廖小君,F,77,96,75,91,931.5
120813,陳小芸,F,87,67,77,80,861.0
120814,劉小萱,F,78,69,58,75,776.5
120815,白小君,F,69,57,46,47,605.5
120816,張小平,F,65,89,94,72,868.5
120817,耿小婷,F,71,56,87,63,759.5
120818,徐小璇,F,84,62,78,79,839.0
120819,林小美,F,78,93,75,46,792.0
120820,葉小津,M,49,81,44,50,609.5
120821,李小珊,F,80,83,94,83,931.5
120822,黃小祥,M,65,89,55,52,711.0
120823,李小亭,F,53,41,89,76,712.0
120824,江小慧,F,50,60,86,44,647.0
120825,劉小妮,F,72,83,57,47,707.0
120826,林小容,F,79,84,66,49,759.0
120827,劉小真,F,85,78,74,65,830.0
120828,游小涵,F,89,65,65,64,784.0
120829,陳小蓉,F,63,97,62,51,739.5
120830,李小婷,F,61,94,91,89,912.5
120831,廖小超,M,91,72,53,74,807.5
120832,鍾小蓉,F,90,84,84,60,870.0
120833,林小柔,F,88,71,67,45,744.0
120834,婁小鈞,M,84,59,75,54,749.0
120835,張小嵐,F,61,77,84,63,774.5
120836,楊小霓,F,91,65,40,32,631.5
120837,呂小韻,F,72,99,63,79,858.0
120838,洪小雅,F,65,72,97,63,806.5
120839,嚴小昕,F,74,69,83,66,800.0
120840,陳小綱,M,61,80,82,84,840.0
120841,王小評,F,51,80,87,74,792.5
120842,陳小瑛,F,74,54,72,51,690.0
120843,徐小凱,M,84,99,75,64,879.0
120844,陳小蔓,F,65,53,65,87,751.0
120845,劉小宜,F,63,85,86,66,814.5
120846,周小妤,F,80,76,61,45,717.5
120847,李小億,M,53,44,70,53,603.0
120848,卓小伶,F,60,65,89,78,799.0
120849,蔡小琦,F,60,67,75,75,760.0
120850,鄭小文,F,63,91,98,56,829.5
120851,林小珊,F,77,86,56,81,829.0
120852,童小妤,F,54,81,85,48,721.0
120853,張小菱,F,92,71,73,46,774.0
120854,宋小瑩,F,92,66,84,72,867.0
120855,邱小穎,F,86,86,73,58,829.5
120856,林小妮,F,55,65,67,49,642.0
120857,郭小晶,F,52,69,80,31,621.5
120858,黃小芸,F,59,94,60,63,751.0
120859,張小雯,F,85,35,66,83,756.5
120860,黃小翰,M,73,80,100,68,873.0
120861,黃小勛,M,49,94,66,57,718.0
120862,卓小棠,M,70,21,69,42,561.0
120863,蔡小恩,M,63,86,62,83,808.0
120864,吳小儀,M,55,88,59,72,748.5
120865,程小婷,F,55,95,85,87,876.0
120866,林小伶,F,82,66,59,62,744.5
120867,李小萱,F,81,77,55,63,762.0
120868,李小蓎,F,64,94,82,49,779.0
120869,陳小嫆,F,95,72,56,39,722.0
120870,張小筌,F,89,70,75,51,782.5
120871,吳小珈,F,81,70,64,78,812.0
120872,劉小丞,M,79,68,75,65,789.5
120873,吳小如,F,70,72,64,48,694.0
120874,劉小雯,F,64,100,58,73,806.0
120875,黃小凱,M,64,62,68,48,661.0
120876,張小晴,F,85,100,69,56,845.5
120877,胡小滋,F,64,55,71,56,675.0
120878,何小文,F,92,99,86,56,906.5
120879,鍾小毅,M,65,97,81,70,850.0
120880,江小芸,F,83,49,83,50,729.0
120881,劉小欣,M,78,70,60,84,811.0
120882,傅小慈,F,72,70,88,47,752.0
120883,王小如,F,49,59,66,78,693.5
120884,李小純,F,78,78,49,58,725.5
120885,陳小萍,F,87,73,38,70,748.5
120886,林小佑,M,64,76,66,58,721.0
120887,王小瑜,F,69,72,84,77,828.0
120888,黃小茹,F,46,49,74,51,598.5
120889,吳小怡,F,74,42,51,73,673.5
120890,邱小婷,F,68,63,67,79,766.0
120891,張小維,M,60,78,50,70,710.0
120892,張小龍,M,58,59,84,45,666.5
120893,楊小潔,F,74,72,80,66,800.0
120894,賴小祥,M,58,77,77,92,835.0
120895,楊小蓉,F,82,89,78,75,888.5
120896,嚴小娟,F,72,77,83,91,889.0
120897,簡小芳,F,67,65,73,59,723.0
120898,彭小凡,F,80,84,73,60,812.5
120899,劉小瑄,F,68,65,82,81,814.5
120900,張小怡,F,68,83,81,89,881.0
120901,林小瑩,F,55,68,45,53,606.5
120902,陳小興,M,42,85,59,65,681.0
120903,王小銘,M,70,81,81,70,825.0
120904,黃小玹,F,89,70,64,77,833.0
120905,武小如,F,52,100,80,71,819.0
120906,鄧小揚,M,67,44,88,53,690.0
120907,鄭小之,F,64,66,57,74,721.5
120908,鄭小瑋,M,56,79,84,53,734.5
120909,江小芸,F,76,100,68,82,894.0
120910,許小薔,F,84,78,93,73,898.5
120911,廖小賢,M,81,82,72,53,787.0
120912,徐小芳,F,69,93,69,69,819.0
120913,卿小妤,F,73,67,68,47,697.5
120914,郭小憶,F,75,65,87,87,866.0
120915,戴小瑩,F,57,91,65,64,753.0
120916,王小雅,F,77,68,79,83,847.5
120917,簡小穎,F,68,59,65,40,634.0
120918,周小潔,F,73,77,94,54,808.5
120919,冼小如,F,66,64,56,87,759.0
120920,陳小葦,M,70,74,64,52,711.0
120921,聶小迎,F,71,56,55,67,691.5
120922,郭小玟,F,79,75,60,72,790.5
120923,游小涵,F,98,87,59,97,950.0
120924,包小萱,F,63,74,96,69,821.0
120925,黃小暉,M,72,90,89,76,891.5
120926,林小廷,F,56,67,41,40,558.0
120927,邱小文,F,86,89,61,56,801.0
120928,劉小婷,F,64,92,64,73,801.0
120929,何小蘭,F,99,64,68,89,894.0
120930,黃小婷,F,84,62,59,54,716.5
120931,蘇小慈,F,79,62,70,71,780.0
120932,郭小君,F,81,79,73,48,767.0
120933,李小鵬,M,80,89,75,55,815.0
120934,江小萱,F,71,65,66,77,771.5
120935,林小雯,F,90,84,81,61,865.5
120936,宋小雯,F,66,50,38,74,640.0
120937,鄭小莉,F,72,45,56,80,708.5
120938,王小婷,F,84,79,87,52,823.0
120939,張小睿,F,78,71,69,73,803.0
120940,郭小廷,F,79,71,58,73,778.5
120941,盧小辰,M,87,80,50,57,757.0
120942,張小群,F,75,68,60,59,722.0
120943,呂小霏,F,63,88,92,59,816.0
120944,卓小然,F,70,64,78,69,772.0
120945,朱小慧,F,81,97,46,52,756.5
120946,李小翰,M,75,65,45,51,653.0
120947,蘇小皓,M,64,63,88,83,818.5
120948,賴小慧,F,90,76,83,87,928.5
120949,黃小茹,F,78,86,76,84,891.0
120950,郭小含,F,56,87,51,50,663.0
120951,黃小妤,F,59,88,43,75,729.5
120952,林小勤,F,77,96,51,74,820.5
120953,黃小珊,F,73,57,63,75,744.0
120954,謝小霖,M,42,77,73,78,735.0
120955,陳小杰,M,68,90,65,83,840.5
120956,詹小戎,F,65,69,56,78,741.5
120957,爐小宇,F,63,93,46,71,749.5
120958,古小源,M,52,76,74,41,654.0
120959,孫小鈞,F,82,90,58,93,895.0
120960,邱小涵,F,76,71,54,72,756.5
120961,陳小佑,F,76,76,71,72,811.5
120962,鍾小玲,F,68,95,91,52,825.0
120963,張小雯,F,68,70,64,39,656.0
120964,蔣小敏,F,53,64,62,54,636.0
120965,鄭小旗,F,88,82,49,80,831.5
120966,施小鴻,M,71,57,76,67,746.5
120967,陳小璽,M,68,63,70,65,731.5
120968,徐小妤,F,67,98,88,60,846.0
120969,張小怡,F,95,61,78,68,836.5
120970,張小文,F,81,95,73,80,903.0
120971,郭小倩,F,94,68,86,80,907.0
120972,李小珊,F,59,91,89,49,774.0
120973,廖小永,F,74,40,66,48,631.0
120974,茆小尹,F,61,85,65,55,723.0
120975,吳小霓,F,64,77,78,55,744.5
120976,林小安,M,80,60,87,54,769.5
120977,郭小盈,F,52,68,57,63,657.5
120978,黃小婷,F,87,71,56,77,809.5
120979,楊小軒,M,99,76,83,76,922.5
120980,張小婷,F,63,73,60,65,716.5
120981,黃小菁,F,97,62,49,77,799.5
120982,謝小蔚,F,58,58,83,71,739.5
120983,鍾小芸,F,63,64,55,80,726.5
120984,黃小維,F,67,62,77,61,731.5
120985,姜小文,F,75,89,75,50,785.0
120986,洪小亨,F,66,81,47,55,683.0
120987,邵小蔚,M,69,86,79,46,757.5
120988,陳小穎,F,80,67,46,61,705.5
120989,黃小楨,F,85,77,74,79,869.5
120991,胡小瑄,F,60,82,39,51,635.5
120992,王小翔,M,98,93,63,67,885.0
120993,陳小廷,M,66,95,53,83,817.0
120994,陳小錡,M,72,77,77,71,814.0
120995,賴小瑄,M,57,88,76,74,803.0
120996,徐小萱,F,92,71,98,91,971.5
120997,朱小芫,F,61,62,87,61,738.5
120998,鍾小蓉,F,79,64,53,67,730.5
120999,周小穎,M,79,85,75,67,838.0
121000,徐小婷,F,83,78,66,55,774.0
121001,黃小安,F,92,100,44,56,804.0
121002,何小玟,F,45,64,78,79,727.0
121003,劉小平,M,89,62,73,55,769.5
121004,王小惠,F,77,100,79,53,837.5
121005,張小云,F,74,68,54,77,758.0
121006,陳小溥,M,91,67,70,58,789.5
121007,陳小濠,M,79,58,62,62,723.0
121008,張小翔,M,73,82,59,72,787.5
121009,廖小嫺,F,40,70,36,45,520.0
121010,耿小庭,M,55,90,89,89,879.5
121011,朱小婷,F,54,65,63,72,698.0
121012,曾小涵,F,77,76,84,77,862.0
121013,翁小惠,F,83,61,58,71,759.5
121014,洪小雅,F,42,61,52,61,591.5
121015,潘小廷,F,73,69,80,52,747.5
121016,尤小雅,F,56,69,80,57,711.5
121017,姜小元,M,54,95,85,60,792.0
121018,張小仁,M,88,64,97,76,894.5
121019,林小君,F,57,98,55,76,781.5
121020,蔡小成,M,75,49,67,58,689.0
121021,陳小文,F,58,71,72,63,720.5
121022,周小筠,F,85,81,70,75,857.5
121023,陳小真,F,67,94,67,89,870.5
121024,王小葳,F,98,91,78,82,962.5
121025,嚴小純,F,56,50,43,44,532.5
121026,楊小榕,F,98,76,83,51,844.5
121027,蔡小容,F,77,80,66,93,875.0
121028,吳小軒,M,75,83,80,56,800.5
121029,潘小佳,F,82,60,95,52,789.5
121030,顏小芸,F,70,53,57,83,734.0
121031,余小儒,M,76,72,78,67,804.0
121032,簡小臻,F,76,80,78,72,839.0
121033,李小樺,F,52,62,58,54,618.0
121034,蔡小鎂,F,71,70,49,73,729.5
121035,張小安,F,93,93,83,86,977.0
121036,陳小霖,M,74,62,79,67,775.5
121037,鄧小洵,F,81,100,85,68,909.5
121038,朱小筠,F,77,68,73,68,787.5
121039,楊小如,F,77,69,69,58,750.0
121040,周小琳,F,73,68,59,28,620.5
121041,張小慈,F,66,79,88,48,759.5
121042,邱小馨,F,64,76,65,73,763.5
121043,李小娟,F,71,74,86,65,808.0
121044,陳小婷,F,80,64,69,62,758.5
121045,林小瑜,F,87,87,58,84,875.5
121046,許小婷,F,68,65,57,53,668.0
121047,劉小君,F,78,68,40,54,666.0
121048,莊小翔,M,60,85,64,74,774.5
121049,葉小文,F,76,65,75,69,785.0
121050,陳小涵,F,59,71,60,69,711.5
121051,黃小甯,F,83,71,80,43,755.5
121052,林小英,F,83,69,98,52,822.5
121053,盧小禎,F,68,71,85,72,810.0
121054,張小慈,F,83,95,61,73,858.0
121055,吳小婷,F,90,64,60,50,730.0
121056,陳小君,F,80,72,87,97,928.5
121057,李小玄,F,71,100,92,92,969.0
121058,廖小伶,F,84,79,76,77,870.5
121059,程小凌,F,83,65,67,74,801.0
121060,曹小筠,F,77,66,60,35,651.0
121061,林小琪,F,77,87,80,46,786.5
121062,黃小涵,F,79,69,76,30,689.5
121063,陳小寧,F,68,67,51,77,730.0
121064,孫小恬,F,85,69,80,46,765.5
121065,王小婷,F,62,46,57,52,599.5
121066,張小雅,F,58,64,58,49,626.0
121067,呂小婷,F,61,54,62,54,635.0
121068,劉小含,F,86,89,63,83,887.0
121069,陳小穎,F,88,82,62,78,858.0
121070,簡小瑾,F,71,77,55,44,675.0
121071,丁小美,F,70,82,68,55,750.0
121072,張小尹,F,82,91,85,81,929.0
121073,洪小伶,F,91,93,70,75,905.5
121074,賴小鈞,F,71,85,90,74,872.5
121075,施小廷,F,35,63,66,47,568.5
121076,林小伶,F,75,54,57,54,664.5
121077,秦小芝,F,94,83,88,53,868.5
121078,吳小玉,F,71,93,57,59,765.0
121079,潘小瀅,F,95,66,92,71,893.0
121080,吳小儀,F,65,78,55,52,683.5
121081,吳小維,M,61,81,64,44,677.5
121082,李小穇,M,81,60,47,65,705.5
121083,李小軒,M,58,81,100,81,869.5
121084,陳小迦,F,83,97,68,58,835.5
121085,許小涵,F,94,83,70,93,943.5
121086,林小如,F,66,66,77,61,738.5
121087,簡小鈞,M,93,86,74,79,916.0
121088,張小文,F,56,70,57,52,641.5
121089,陳小婕,F,67,93,85,88,910.0
121090,闕小杰,M,87,100,73,58,867.5
121091,陳小家,F,76,65,70,69,772.5
121092,陳小樺,M,47,63,52,60,608.5
121093,黃小爵,M,62,72,55,40,623.5
121094,孫小博,M,64,52,65,91,757.5
121095,黃小咨,M,77,80,84,87,902.0
121096,吳小榮,M,72,98,82,64,858.0
121097,張小維,M,73,66,65,90,816.5
121098,吳小安,M,52,95,86,59,785.5
121099,宋小鴻,M,54,87,92,70,819.5
121100,彭小辰,F,61,88,81,66,803.5
121101,潘小文,M,72,60,84,81,819.0
121102,張小雅,F,75,56,95,77,833.5
121103,施小云,F,75,73,84,63,806.5
121104,侯小廷,M,79,100,90,70,922.0
121105,楊小蓉,F,77,93,80,61,846.5
121106,陳小穎,F,91,89,79,46,831.0
121107,林小瑩,F,79,55,83,56,750.0
121108,王小驊,F,91,61,81,47,769.0
121109,陳小安,M,69,75,96,69,841.5
121110,吳小陵,F,57,54,55,64,635.5
121111,廖小琳,F,57,58,82,69,728.0
121112,廖小茵,F,64,83,88,41,742.5
121113,沈小絜,F,100,63,77,48,794.0
121114,陳小安,F,51,73,70,64,702.5
121115,楊小貞,F,65,86,66,56,743.0
121116,賴小儒,F,73,84,49,53,710.5
121117,古小妘,F,64,67,66,66,722.5
121118,盧小涵,F,62,89,86,57,794.5
121119,劉小尚,M,71,80,66,64,770.0
121120,江小靜,F,87,76,67,58,792.5
121121,丘小妤,F,88,91,71,61,852.0
121122,沈小娟,F,75,58,50,70,705.0
121123,楊小婷,F,71,78,87,83,874.5
121124,沈小儒,F,80,62,66,53,719.0
121125,翟小貞,F,71,80,86,79,865.0
121126,張小蘋,F,65,62,49,70,682.5
121127,陳小安,M,75,66,85,71,815.5
121128,林小嘉,F,64,79,66,62,740.5
121129,孫小惠,F,94,70,98,73,921.0
121130,蔡小媛,F,85,83,53,86,853.0
121131,李小臻,F,79,100,98,83,981.0
121132,高小琳,F,77,81,60,68,787.5
121133,陳小芬,F,64,100,67,96,897.5
121134,陳小帆,F,74,86,90,56,830.0
121135,高小琪,F,46,68,58,83,702.0
121136,張小華,F,58,90,81,77,832.5
121137,王小智,M,80,63,83,77,836.0
121138,李小靈,F,68,99,94,70,896.5
121139,楊小涵,F,66,94,60,78,817.0
121140,曾小涵,F,54,90,72,80,807.0
121141,何小峮,F,88,80,51,50,741.5
121142,鄭小文,F,74,89,71,73,841.0
121143,官小金,F,73,78,68,81,827.0
121144,林小箴,F,59,78,63,72,745.5
121145,陳小萱,F,57,64,68,62,687.0
121146,梁小庭,F,55,72,64,56,673.0
121147,劉小怡,F,86,100,79,78,939.5
121148,林小宜,F,54,67,72,55,674.5
121149,賴小薇,F,75,78,63,77,808.5
121150,楊小倫,M,53,82,66,84,781.0
121151,黃小麗,F,90,96,90,79,972.0
121152,葉小蓉,F,56,87,100,81,878.5
121153,張小菱,F,81,74,72,89,875.0
121154,黃小瑄,F,78,47,75,82,785.0
121155,吳小亭,F,100,77,62,58,821.5
121156,吳小柔,F,86,97,61,70,863.0
121157,何小純,F,53,71,99,58,758.0
121158,吳小文,M,76,44,89,62,746.5
121159,黃小怡,F,69,85,90,87,905.5
121160,郭小弦,M,82,73,80,56,796.5
121161,林小馨,F,100,84,74,79,932.0
121162,王小文,F,83,92,92,59,886.0
121163,許小惠,F,69,78,83,70,819.5
121164,沈小如,F,82,83,71,69,838.0
121165,沈小璇,F,70,100,60,71,823.0
121166,林小君,F,50,82,77,62,733.5
121167,蕭小恩,M,77,56,85,87,844.5
121168,馬小繁,F,68,88,61,77,807.5
121169,林小行,M,77,76,79,59,795.5
121170,周小諺,M,74,81,94,74,881.5
121171,伍小怡,F,65,59,56,61,665.5
121172,魏小安,M,65,78,59,75,762.5
121173,陳小慧,F,76,44,52,41,591.0
121174,胡小漢,M,54,92,67,64,751.5
121175,陳小林,F,75,52,65,37,628.5
121176,張小權,M,90,45,81,88,849.0
121177,胡小凱,M,77,100,55,56,786.5
121178,林小瑩,F,78,96,45,49,733.5
121179,吳小儒,F,63,99,100,90,956.5
121180,彭小婷,F,81,80,72,58,797.0
121181,陳小榮,M,53,38,56,92,670.0
121182,李小安,F,100,81,42,69,814.5
121183,王小玉,F,78,59,59,68,733.0
121184,駱小陵,F,64,91,50,80,784.5
121185,林小萱,F,58,76,53,68,700.5
121186,麥小茗,F,65,71,80,76,800.5
121187,李小儀,F,77,84,37,60,713.5
121188,陳小秀,F,75,73,84,59,794.5
121189,李小勳,M,72,45,86,52,699.5
121190,任小偉,M,77,99,73,56,829.0
121191,莊小軒,M,78,54,67,57,707.5
121192,林小茹,F,54,64,42,53,586.0
121193,高小頵,F,71,81,82,65,815.5
121194,劉小秀,F,49,35,65,62,583.0
121195,王小淳,F,73,77,76,54,763.5
121196,宋小怡,F,91,73,69,79,865.0
121197,溫小欣,F,59,97,96,50,809.5
121198,張小婷,F,86,65,74,97,896.5
121199,廖小瑩,F,44,69,78,76,727.5
121200,柯小真,F,96,100,87,74,977.5
121201,周小敏,F,77,59,46,94,775.5
121202,蕭小祺,F,72,100,67,78,867.5
121203,陳小蓉,F,78,74,65,83,830.5
121204,徐小鈞,F,73,81,66,80,826.5
121205,沈小瑾,F,86,90,96,67,924.0
121206,丁小樺,F,40,58,73,52,603.5
121207,林小寧,F,91,83,74,74,887.5
121208,林小語,F,62,59,42,84,690.5
121209,張小慈,F,68,66,73,69,758.5
121210,呂小學,M,88,87,62,67,837.5
121211,曾小筌,M,72,94,56,88,855.0
121212,張小珮,F,83,91,72,83,905.5
121213,陳小瑤,F,100,68,52,55,765.0
121214,李小哲,M,87,90,72,93,945.0
121215,陳小春,M,48,60,96,46,672.0
121216,張小瑜,F,53,85,82,73,795.5
121217,林小妮,F,61,56,86,70,748.0
121218,蔡小倚,M,77,54,66,96,819.0
121219,吳小燕,F,64,84,86,83,866.0
121220,葉小文,M,87,96,87,47,859.5
121221,劉小瑋,M,66,72,93,58,784.5
121222,洪小玲,F,60,73,66,62,713.5
121223,左小婷,F,46,35,48,75,570.5
121224,胡小文,F,78,76,81,91,899.5
121225,許小騰,M,87,93,88,58,887.5
121226,胡小芳,F,97,78,77,81,921.5
121227,曲小賢,M,97,42,74,81,824.0
121228,楊小婷,F,63,71,41,51,622.0
121229,陳小安,F,71,100,92,51,846.0
121230,林小又,F,77,84,83,50,798.5
121231,吳小翰,M,65,100,63,70,812.5
121232,何小廷,M,98,87,95,79,986.0
121233,林小妤,F,61,65,99,75,818.0
121234,陳小帆,F,62,72,84,92,852.0
121235,呂小賢,M,62,85,67,58,740.0
